# this is V11.1:
#  same geometry (i.e. wafer type, vertices coordinates etc)
#  as we got from M. Noy at the start of our (PS, GF) work, i.e. here:
# https://gitlab.cern.ch/mnoy/hgcal_modmap/-/blob/59b99c3771802d268d31a3f0c9ff84ccbd044d83/geometries/v11.1/geomCMSSW1-50_corrected_withmult_F_rotations_subcassettes.txt
# differences w.r.t it are organisation of numbers and extra columns:
# - vertices coordinates are always 2x12, to have fixed format
# - U,V added, as computed by MB_engine.py
# - cassette and sub-cassette index are now 2 separate columns (they were a single one, with two comma-separated-nums)
# - columns added: hash to identify each sensor,
#
plane itype x0 y0 irot nvertices vx_0 vy_0 vx_1 vy_1 vx_2 vy_2 vx_3 vy_3 vx_4 vy_4 vx_5 vy_5 vx_6 vy_6 icassette_0 icassette_1 rate_d rate_t aa bb links_d links_t u v hash MB isEngine nROCs power mrot phi
10 dOe 1172.1 870.0 3 5 1172.1 773.4 1213.9 797.6 1130.2 942.6 1088.4 918.3 1088.4 821.7 1172.1 773.4 -99.0 -99.0 0 0 1.25 0.39 0.15 0.89 1 1 10 6 1010060 -1 False 2 2.4 3 36.58492838593662
10 dOe 1255.8 725.0 3 5 1255.8 628.4 1297.7 652.5 1213.9 797.5 1172.1 773.4 1172.1 676.7 1255.8 628.4 -99.0 -99.0 0 0 1.47 0.4 0.16 0.89 1 1 10 5 1010050 -1 False 2 2.4 3 29.998752095359173
10 dOe 1339.5 580.0 3 5 1339.6 483.4 1381.4 507.5 1297.6 652.5 1255.8 628.4 1255.8 531.7 1339.6 483.4 -99.0 -99.0 0 0 1.25 0.39 0.15 0.89 1 1 10 4 1010040 -1 False 2 2.4 3 23.41248551691102
10 dOe 1423.2 435.0 3 5 1423.2 338.3 1465.1 362.5 1381.4 507.5 1339.6 483.4 1339.5 386.7 1423.2 338.3 -99.0 -99.0 0 0 1.1 0.36 0.15 0.87 1 1 10 3 1010030 -1 False 2 2.4 3 16.99573258793637
10 bOe 1423.2 145.0 4 5 1506.9 96.7 1423.2 241.7 1339.5 193.3 1339.5 96.7 1423.3 48.4 1506.9 96.7 -99.0 -99.0 0 0 2.79 0.66 0.19 1.06 1 2 9 1 1009010 -1 False 3 3.6000000000000005 4 5.817397416027254
10 aOe 1507.0 -0.0 3 4 1507.0 -96.6 1506.9 96.7 1423.3 48.4 1423.2 -48.3 1507.0 -96.6 -99.0 -99.0 -99.0 -99.0 0 0 1.27 0.34 0.15 0.86 1 1 9 0 1009000 -1 False 3 3.6000000000000005 3 -0.0
11 FI 502.3 0.0 0 6 502.3 -96.7 586.0 -48.3 586.0 48.3 502.3 96.7 418.6 48.3 418.6 -48.3 502.3 -96.7 0 0 193.56 9.66 3.66 5.54 4 6 3 0 1103000 -1 False 6 7.200000000000001 0 0.0
11 FI 669.8 0.0 0 6 669.8 -96.7 753.5 -48.3 753.5 48.3 669.8 96.7 586.0 48.3 586.0 -48.3 669.8 -96.7 0 0 98.52 4.49 2.13 3.51 3 4 4 0 1104000 -1 False 6 7.200000000000001 0 0.0
11 FM 837.2 0.0 0 6 837.2 -96.7 920.9 -48.3 920.9 48.3 837.2 96.7 753.5 48.3 753.5 -48.3 837.2 -96.7 0 0 47.82 2.5 1.03 2.24 2 3 5 0 1105000 -1 False 3 3.6000000000000005 0 0.0
11 FM 1004.6 0.0 0 6 1004.6 -96.7 1088.4 -48.3 1088.4 48.3 1004.6 96.7 920.9 48.3 920.9 -48.3 1004.6 -96.7 0 0 20.29 1.57 0.57 1.64 1 2 6 0 1106000 -1 False 3 3.6000000000000005 0 0.0
11 FM 1172.1 0.0 0 6 1172.1 -96.7 1255.8 -48.3 1255.8 48.3 1172.1 96.7 1088.4 48.3 1088.4 -48.3 1172.1 -96.7 0 0 10.2 1.04 0.35 1.31 1 2 7 0 1107000 -1 False 3 3.6000000000000005 0 0.0
11 FO 1339.5 0.0 0 6 1339.5 -96.7 1423.2 -48.3 1423.2 48.3 1339.5 96.7 1255.8 48.3 1255.8 -48.3 1339.5 -96.7 0 0 4.3 0.69 0.22 1.08 1 2 8 0 1108000 -1 False 3 3.6000000000000005 0 0.0
11 FI 418.6 145.0 0 6 418.6 48.3 502.3 96.7 502.3 193.3 418.6 241.7 334.9 193.3 334.9 96.7 418.6 48.3 0 0 234.95 13.39 4.33 6.65 5 7 3 1 1103010 -1 False 6 7.200000000000001 0 19.10571399681616
11 FI 586.0 145.0 0 6 586.0 48.3 669.8 96.7 669.8 193.3 586.0 241.7 502.3 193.3 502.3 96.7 586.0 48.3 0 0 133.68 5.92 2.7 4.43 3 5 4 1 1104010 -1 False 6 7.200000000000001 0 13.89812614724088
11 FI 753.5 145.0 0 6 753.5 48.3 837.2 96.7 837.2 193.3 753.5 241.7 669.8 193.3 669.8 96.7 753.5 48.3 0 0 141.41 3.13 2.82 2.65 3 3 5 1 1105010 -1 False 6 7.200000000000001 0 10.892577628002886
11 FM 920.9 145.0 0 6 920.9 48.3 1004.6 96.7 1004.6 193.3 920.9 241.7 837.2 193.3 837.2 96.7 920.9 48.3 0 0 29.87 1.9 0.74 1.86 1 2 6 1 1106010 -1 False 3 3.6000000000000005 0 8.94802394844151
11 FM 1088.4 145.0 0 6 1088.4 48.3 1172.1 96.7 1172.1 193.3 1088.4 241.7 1004.6 193.3 1004.6 96.7 1088.4 48.3 0 0 13.68 1.25 0.42 1.44 1 2 7 1 1107010 -1 False 3 3.6000000000000005 0 7.5884365557171005
11 FO 1255.8 145.0 0 6 1255.8 48.3 1339.5 96.7 1339.5 193.3 1255.8 241.7 1172.1 193.3 1172.1 96.7 1255.8 48.3 0 0 6.04 0.84 0.25 1.18 1 2 8 1 1108010 -1 False 3 3.6000000000000005 0 6.5864471615834
11 FOe 1423.2 145.0 0 6 1423.2 48.3 1507.0 96.7 1507.0 193.3 1423.2 241.7 1339.5 193.3 1339.5 96.7 1423.2 48.3 0 0 3.44 0.54 0.2 0.99 1 2 9 1 1109010 -1 False 3 3.6000000000000005 0 5.817397416027254
11 FI 334.9 290.0 1 6 334.9 193.3 418.6 241.7 418.6 338.4 334.9 386.7 251.2 338.4 251.2 241.7 334.9 193.3 0 0 236.65 13.39 4.35 6.65 5 7 3 2 1103020 -1 False 6 7.200000000000001 1 40.89027514341311
11 FI 502.3 290.0 1 6 502.3 193.3 586.0 241.7 586.0 338.4 502.3 386.7 418.6 338.4 418.6 241.7 502.3 193.3 0 0 146.59 6.59 2.91 4.48 3 5 4 2 1104020 -1 False 6 7.200000000000001 1 29.99973990859353
11 FI 669.8 290.0 0 6 669.8 193.3 753.5 241.7 753.5 338.4 669.8 386.7 586.0 338.4 586.0 241.7 669.8 193.3 0 0 76.14 3.57 1.77 2.93 2 3 5 2 1105020 -1 False 6 7.200000000000001 0 23.41092593165828
11 FM 837.2 290.0 0 6 837.2 193.3 920.9 241.7 920.9 338.4 837.2 386.7 753.5 338.4 753.5 241.7 837.2 193.3 0 0 38.65 2.16 0.88 2.02 1 3 6 2 1106020 -1 False 3 3.6000000000000005 0 19.10571399681616
11 FM 1004.6 290.0 0 6 1004.6 193.3 1088.4 241.7 1088.4 338.4 1004.6 386.7 920.9 338.4 920.9 241.7 1004.6 193.3 0 0 16.46 1.42 0.49 1.55 1 2 7 2 1107020 -1 False 3 3.6000000000000005 0 16.101953696026293
11 FM 1172.1 290.0 0 6 1172.1 193.3 1255.8 241.7 1255.8 338.4 1172.1 386.7 1088.4 338.4 1088.4 241.7 1172.1 193.3 0 0 7.91 0.96 0.3 1.25 1 2 8 2 1108020 -1 False 3 3.6000000000000005 0 13.896986363842663
11 FO 1339.5 290.0 0 6 1339.5 193.3 1423.2 241.7 1423.2 338.4 1339.5 386.7 1255.8 338.4 1255.8 241.7 1339.5 193.3 0 0 3.72 0.64 0.21 1.05 1 2 9 2 1109020 -1 False 3 3.6000000000000005 0 12.215929747083635
11 FI 418.6 435.0 1 6 418.6 338.4 502.3 386.7 502.3 483.4 418.6 531.7 334.9 483.4 334.9 386.7 418.6 338.4 0 0 134.33 5.92 2.7 4.43 3 5 4 3 1104030 -1 False 6 7.200000000000001 1 46.10067384251665
11 FI 586.0 435.0 1 6 586.0 338.4 669.8 386.7 669.8 483.4 586.0 531.7 502.3 483.4 502.3 386.7 586.0 338.4 0 0 76.28 3.57 1.77 2.93 2 3 5 3 1105030 -1 False 6 7.200000000000001 1 36.587267975726995
11 FM 753.5 435.0 1 6 753.5 338.4 837.2 386.7 837.2 483.4 753.5 531.7 669.8 483.4 669.8 386.7 753.5 338.4 0 0 40.67 2.26 0.92 2.09 1 3 6 3 1106030 -1 False 3 3.6000000000000005 1 29.9980935859781
11 FM 920.9 435.0 0 6 920.9 338.4 1004.6 386.7 1004.6 483.4 920.9 531.7 837.2 483.4 837.2 386.7 920.9 338.4 0 0 19.12 1.52 0.54 1.61 1 2 7 3 1107030 -1 False 3 3.6000000000000005 0 25.284363602508797
11 FM 1088.4 435.0 0 6 1088.4 338.4 1172.1 386.7 1172.1 483.4 1088.4 531.7 1004.6 483.4 1004.6 386.7 1088.4 338.4 0 0 10.13 1.04 0.35 1.31 1 2 8 3 1108030 -1 False 3 3.6000000000000005 0 21.78507038617312
11 FO 1255.8 435.0 0 6 1255.8 338.4 1339.5 386.7 1339.5 483.4 1255.8 531.7 1172.1 483.4 1172.1 386.7 1255.8 338.4 0 0 4.35 0.71 0.22 1.1 1 2 9 3 1109030 -1 False 3 3.6000000000000005 0 19.105713996816164
11 FI 502.3 580.0 1 6 502.3 483.4 586.0 531.7 586.0 628.4 502.3 676.7 418.6 628.4 418.6 531.7 502.3 483.4 0 0 140.09 3.13 2.8 2.65 3 3 5 4 1105040 -1 False 6 7.200000000000001 1 49.10630810254579
11 FM 669.8 580.0 1 6 669.8 483.4 753.5 531.7 753.5 628.4 669.8 676.7 586.0 628.4 586.0 531.7 669.8 483.4 0 0 37.56 2.16 0.87 2.02 1 3 6 4 1106040 -1 False 3 3.6000000000000005 1 40.89027514341311
11 FM 837.2 580.0 1 6 837.2 483.4 920.9 531.7 920.9 628.4 837.2 676.7 753.5 628.4 753.5 531.7 837.2 483.4 0 0 18.67 1.52 0.53 1.61 1 2 7 4 1107040 -1 False 3 3.6000000000000005 1 34.71365486280657
11 FM 1004.6 580.0 0 6 1004.6 483.4 1088.4 531.7 1088.4 628.4 1004.6 676.7 920.9 628.4 920.9 531.7 1004.6 483.4 0 0 10.54 1.07 0.36 1.33 1 2 8 4 1108040 -1 False 3 3.6000000000000005 0 29.99973990859353
11 FO 1172.1 580.0 0 6 1172.1 483.4 1255.8 531.7 1255.8 628.4 1172.1 676.7 1088.4 628.4 1088.4 531.7 1172.1 483.4 0 0 4.79 0.75 0.23 1.12 1 2 9 4 1109040 -1 False 3 3.6000000000000005 0 26.327969248565633
11 FOe 1339.5 580.0 0 6 1339.5 483.4 1423.2 531.7 1423.2 628.4 1339.5 676.7 1255.8 628.4 1255.8 531.7 1339.5 483.4 0 0 2.57 0.5 0.18 0.96 1 2 10 4 1110040 -1 False 3 3.6000000000000005 0 23.41248551691102
11 FM 586.0 725.0 1 6 586.0 628.4 669.8 676.7 669.8 773.4 586.0 821.7 502.3 773.4 502.3 676.7 586.0 628.4 0 0 30.23 1.9 0.75 1.86 1 2 6 5 1106050 -1 False 3 3.6000000000000005 1 51.052227444938595
11 FM 753.5 725.0 1 6 753.5 628.4 837.2 676.7 837.2 773.4 753.5 821.7 669.8 773.4 669.8 676.7 753.5 628.4 0 0 16.69 1.42 0.5 1.55 1 2 7 5 1107050 -1 False 3 3.6000000000000005 1 43.895686500520256
11 FM 920.9 725.0 1 6 920.9 628.4 1004.6 676.7 1004.6 773.4 920.9 821.7 837.2 773.4 837.2 676.7 920.9 628.4 0 0 9.84 1.04 0.34 1.31 1 2 8 5 1108050 -1 False 3 3.6000000000000005 1 38.21241476483334
11 FO 1088.4 725.0 1 6 1088.4 628.4 1172.1 676.7 1172.1 773.4 1088.4 821.7 1004.6 773.4 1004.6 676.7 1088.4 628.4 0 0 5.1 0.75 0.23 1.12 1 2 9 5 1109050 -1 False 3 3.6000000000000005 1 33.66819519858885
11 dOe 1255.8 725.0 0 5 1255.8 628.4 1297.7 652.5 1213.9 797.5 1172.1 773.4 1172.1 676.7 1255.8 628.4 -99.0 -99.0 0 0 1.47 0.29 0.16 0.82 1 1 10 5 1110050 -1 False 2 2.4 0 29.998752095359173
11 FM 669.8 870.0 1 6 669.8 773.4 753.5 821.7 753.5 918.4 669.8 966.7 586.0 918.4 586.0 821.7 669.8 773.4 0 0 13.11 1.25 0.41 1.44 1 2 7 6 1107060 -1 False 3 3.6000000000000005 1 52.40786350512789
11 FM 837.2 870.0 1 6 837.2 773.4 920.9 821.7 920.9 918.4 837.2 966.7 753.5 918.4 753.5 821.7 837.2 773.4 0 0 8.01 0.96 0.3 1.25 1 2 8 6 1108060 -1 False 3 3.6000000000000005 1 46.10067384251665
11 FO 1004.6 870.0 1 6 1004.6 773.4 1088.4 821.7 1088.4 918.4 1004.6 966.7 920.9 918.4 920.9 821.7 1004.6 773.4 0 0 4.67 0.71 0.22 1.1 1 2 9 6 1109060 -1 False 3 3.6000000000000005 1 40.89309740125277
11 FOe 1172.1 870.0 1 6 1172.1 773.4 1255.8 821.7 1255.8 918.4 1172.1 966.7 1088.4 918.4 1088.4 821.7 1172.1 773.4 0 0 2.72 0.5 0.19 0.96 1 2 10 6 1110060 -1 False 3 3.6000000000000005 1 36.58492838593662
11 FO 753.5 1015.1 1 6 753.5 918.4 837.2 966.7 837.2 1063.4 753.5 1111.7 669.8 1063.4 669.8 966.7 753.5 918.4 0 0 5.89 0.84 0.25 1.18 1 2 8 7 1108070 -1 False 3 3.6000000000000005 1 53.41381879341514
11 FO 920.9 1015.1 1 6 920.9 918.4 1004.6 966.7 1004.6 1063.4 920.9 1111.7 837.2 1063.4 837.2 966.7 920.9 918.4 0 0 4.02 0.64 0.22 1.05 1 2 9 7 1109070 -1 False 3 3.6000000000000005 1 47.78564520652666
11 FOe 837.2 1160.1 1 6 837.2 1063.4 920.9 1111.7 920.9 1208.4 837.2 1256.7 753.5 1208.4 753.5 1111.7 837.2 1063.4 0 0 2.74 0.54 0.19 0.99 1 2 9 8 1109080 -1 False 3 3.6000000000000005 1 54.18345052907115
11 gIe 334.9 0.0 3 6 334.9 96.7 310.3 82.5 310.3 -82.5 334.9 -96.7 418.6 -48.3 418.6 48.3 334.9 96.7 0 0 229.01 16.46 4.24 7.33 5 8 2 0 1102000 -1 False 6 7.200000000000001 3 0.0
11 dIe 251.2 145.0 3 5 251.2 241.7 226.6 227.5 310.3 82.5 334.9 96.7 334.9 193.3 251.2 241.7 -99.0 -99.0 0 0 124.98 9.47 2.56 5.42 3 6 2 1 1102010 -1 False 3 3.6000000000000005 3 29.994801432322543
11 aOe 1507.0 0.0 0 4 1507.0 -96.7 1507.0 96.7 1423.2 48.3 1423.2 -48.3 1507.0 -96.7 -99.0 -99.0 -99.0 -99.0 0 0 1.37 0.24 0.15 0.8 1 1 9 0 1109000 -1 False 3 3.6000000000000005 0 0.0
11 aOe 1507.0 290.0 0 4 1507.0 193.3 1507.0 386.7 1423.2 338.4 1423.2 241.7 1507.0 193.3 -99.0 -99.0 -99.0 -99.0 0 0 0.95 0.22 0.14 0.78 1 1 10 2 1110020 -1 False 3 3.6000000000000005 0 10.892577628002886
11 bOe 1423.2 435.0 1 5 1507.0 386.7 1423.2 531.7 1339.5 483.4 1339.5 386.7 1423.2 338.4 1507.0 386.7 -99.0 -99.0 0 0 1.84 0.4 0.16 0.9 1 2 10 3 1110030 -1 False 3 3.6000000000000005 1 16.99573258793637
11 bOe 1088.4 1015.1 1 5 1172.1 966.7 1088.4 1111.7 1004.6 1063.4 1004.6 966.7 1088.4 918.4 1172.1 966.7 -99.0 -99.0 0 0 1.97 0.4 0.17 0.9 1 2 10 7 1110070 -1 False 3 3.6000000000000005 1 43.00423962130067
11 aOe 1004.6 1160.1 1 4 1088.4 1111.7 920.9 1208.4 920.9 1111.7 1004.6 1063.4 1088.4 1111.7 -99.0 -99.0 -99.0 -99.0 0 0 0.84 0.22 0.14 0.78 1 1 10 8 1110080 -1 False 3 3.6000000000000005 1 49.10875230110197
12 FO 753.5 1015.1 4 6 669.7 1063.4 669.8 966.7 753.5 918.4 837.2 966.7 837.2 1063.4 753.5 1111.7 669.7 1063.4 0 0 5.0 0.84 0.23 1.18 1 2 8 7 1208070 -1 False 3 3.6000000000000005 4 53.41381879341514
12 FM 669.8 870.0 4 6 586.0 918.4 586.0 821.7 669.7 773.4 753.5 821.7 753.5 918.4 669.8 966.7 586.0 918.4 0 0 11.35 1.25 0.38 1.44 1 2 7 6 1207060 -1 False 3 3.6000000000000005 4 52.40786350512789
12 FM 586.0 725.0 4 6 502.3 773.4 502.3 676.7 586.0 628.4 669.8 676.7 669.7 773.4 586.0 821.7 502.3 773.4 0 0 26.52 1.9 0.69 1.86 1 2 6 5 1206050 -1 False 3 3.6000000000000005 4 51.052227444938595
12 FI 502.3 580.0 4 6 418.6 628.4 418.6 531.7 502.3 483.4 586.1 531.7 586.0 628.4 502.3 676.7 418.6 628.4 0 0 129.86 3.13 2.64 2.65 3 3 5 4 1205040 -1 False 6 7.200000000000001 4 49.10630810254579
12 FI 418.6 435.0 4 6 334.8 483.3 334.9 386.7 418.6 338.4 502.3 386.6 502.3 483.4 418.6 531.7 334.8 483.3 0 0 122.13 5.92 2.51 4.43 3 5 4 3 1204030 -1 False 6 7.200000000000001 4 46.10067384251665
12 FI 334.9 290.0 4 6 251.1 338.4 251.2 241.7 334.9 193.4 418.6 241.7 418.6 338.4 334.9 386.7 251.1 338.4 0 0 213.47 13.39 3.98 6.65 5 7 3 2 1203020 -1 False 6 7.200000000000001 4 40.89027514341311
12 FOe 920.9 1015.1 4 6 837.2 1063.4 837.2 966.7 921.0 918.4 1004.6 966.7 1004.7 1063.3 920.9 1111.7 837.2 1063.4 0 0 3.15 0.64 0.2 1.05 1 2 9 7 1209070 -1 False 3 3.6000000000000005 4 47.78564520652666
12 FM 837.2 870.0 4 6 753.5 918.4 753.5 821.7 837.3 773.4 920.9 821.7 921.0 918.4 837.2 966.7 753.5 918.4 0 0 6.51 0.96 0.26 1.25 1 2 8 6 1208060 -1 False 3 3.6000000000000005 4 46.10067384251665
12 FM 753.5 725.0 4 6 669.7 773.4 669.8 676.7 753.5 628.3 837.2 676.7 837.3 773.4 753.5 821.7 669.7 773.4 0 0 14.03 1.42 0.43 1.55 1 2 7 5 1207050 -1 False 3 3.6000000000000005 4 43.895686500520256
12 FM 669.8 580.0 4 6 586.0 628.4 586.1 531.7 669.8 483.4 753.5 531.7 753.5 628.3 669.8 676.7 586.0 628.4 0 0 33.84 2.16 0.81 2.02 1 3 6 4 1206040 -1 False 3 3.6000000000000005 4 40.89027514341311
12 FI 586.0 435.0 4 6 502.3 483.4 502.3 386.6 586.1 338.3 669.8 386.7 669.8 483.4 586.1 531.7 502.3 483.4 0 0 68.11 3.57 1.65 2.93 2 3 5 3 1205030 -1 False 6 7.200000000000001 4 36.587267975726995
12 FI 502.3 290.0 4 6 418.6 338.4 418.6 241.7 502.4 193.3 586.0 241.7 586.1 338.3 502.3 386.6 418.6 338.4 0 0 133.82 6.59 2.7 4.48 3 5 4 2 1204020 -1 False 6 7.200000000000001 4 29.99973990859353
12 FI 418.6 145.0 3 6 334.9 193.4 334.9 96.7 418.7 48.3 502.3 96.7 502.4 193.3 418.6 241.7 334.9 193.4 0 0 213.78 13.39 3.98 6.65 5 7 3 1 1203010 -1 False 6 7.200000000000001 3 19.10571399681616
12 FO 1004.6 870.0 4 6 921.0 918.4 920.9 821.7 1004.7 773.4 1088.4 821.7 1088.4 918.3 1004.6 966.7 921.0 918.4 0 0 3.73 0.71 0.21 1.1 1 2 9 6 1209060 -1 False 3 3.6000000000000005 4 40.89309740125277
12 FM 920.9 725.0 4 6 837.3 773.4 837.2 676.7 920.9 628.3 1004.7 676.7 1004.7 773.4 920.9 821.7 837.3 773.4 0 0 8.05 1.04 0.3 1.31 1 2 8 5 1208050 -1 False 3 3.6000000000000005 4 38.21241476483334
12 FM 837.2 580.0 4 6 753.5 628.3 753.5 531.7 837.2 483.3 920.9 531.7 920.9 628.3 837.2 676.7 753.5 628.3 0 0 16.44 1.52 0.49 1.61 1 2 7 4 1207040 -1 False 3 3.6000000000000005 4 34.71365486280657
12 FM 753.5 435.0 4 6 669.8 483.4 669.8 386.7 753.5 338.4 837.2 386.7 837.2 483.3 753.5 531.7 669.8 483.4 0 0 36.88 2.26 0.86 2.09 1 3 6 3 1206030 -1 False 3 3.6000000000000005 4 29.9980935859781
12 FI 669.8 290.0 3 6 586.1 338.3 586.0 241.7 669.8 193.3 753.5 241.6 753.5 338.4 669.8 386.7 586.1 338.3 0 0 68.38 3.57 1.65 2.93 2 3 5 2 1205020 -1 False 6 7.200000000000001 3 23.41092593165828
12 FI 586.0 145.0 3 6 502.4 193.3 502.3 96.7 586.1 48.3 669.8 96.7 669.8 193.3 586.0 241.7 502.4 193.3 0 0 120.56 5.92 2.49 4.43 3 5 4 1 1204010 -1 False 6 7.200000000000001 3 13.89812614724088
12 FI 502.3 0.0 3 6 418.7 48.3 418.6 -48.4 502.3 -96.7 586.1 -48.3 586.1 48.3 502.3 96.7 418.7 48.3 0 0 177.44 9.66 3.4 5.54 4 6 3 0 1203000 -1 False 6 7.200000000000001 3 0.0
12 FO 1088.4 725.0 4 6 1004.7 773.4 1004.7 676.7 1088.4 628.4 1172.1 676.7 1172.1 773.4 1088.4 821.7 1004.7 773.4 0 0 4.0 0.75 0.22 1.12 1 2 9 5 1209050 -1 False 3 3.6000000000000005 4 33.66819519858885
12 FM 1004.6 580.0 3 6 920.9 628.3 920.9 531.7 1004.7 483.3 1088.3 531.7 1088.4 628.4 1004.7 676.7 920.9 628.3 0 0 8.76 1.07 0.32 1.33 1 2 8 4 1208040 -1 False 3 3.6000000000000005 3 29.99973990859353
12 FM 920.9 435.0 3 6 837.2 483.3 837.2 386.7 921.0 338.4 1004.6 386.7 1004.7 483.3 920.9 531.7 837.2 483.3 0 0 17.25 1.52 0.51 1.61 1 2 7 3 1207030 -1 False 3 3.6000000000000005 3 25.284363602508797
12 FM 837.2 290.0 3 6 753.5 338.4 753.5 241.6 837.2 193.3 920.9 241.7 921.0 338.4 837.2 386.7 753.5 338.4 0 0 34.69 2.16 0.82 2.02 1 3 6 2 1206020 -1 False 3 3.6000000000000005 3 19.10571399681616
12 FI 753.5 145.0 3 6 669.8 193.3 669.8 96.7 753.5 48.3 837.2 96.7 837.2 193.3 753.5 241.6 669.8 193.3 0 0 130.36 3.13 2.64 2.65 3 3 5 1 1205010 -1 False 6 7.200000000000001 3 10.892577628002886
12 FI 669.8 -0.0 3 6 586.1 48.3 586.1 -48.3 669.8 -96.7 753.5 -48.3 753.5 48.3 669.8 96.7 586.1 48.3 0 0 89.79 4.49 1.99 3.51 3 4 4 0 1204000 -1 False 6 7.200000000000001 3 -0.0
12 FO 1172.1 580.0 3 6 1088.4 628.4 1088.3 531.7 1172.1 483.3 1255.8 531.7 1255.8 628.4 1172.1 676.7 1088.4 628.4 0 0 3.97 0.75 0.22 1.12 1 2 9 4 1209040 -1 False 3 3.6000000000000005 3 26.327969248565633
12 FM 1088.4 435.0 3 6 1004.7 483.3 1004.6 386.7 1088.4 338.3 1172.1 386.7 1172.1 483.3 1088.3 531.7 1004.7 483.3 0 0 8.48 1.04 0.31 1.31 1 2 8 3 1208030 -1 False 3 3.6000000000000005 3 21.78507038617312
12 FM 1004.6 290.0 3 6 921.0 338.4 920.9 241.7 1004.7 193.4 1088.4 241.7 1088.4 338.3 1004.6 386.7 921.0 338.4 0 0 13.7 1.42 0.42 1.55 1 2 7 2 1207020 -1 False 3 3.6000000000000005 3 16.101953696026293
12 FM 920.9 145.0 3 6 837.2 193.3 837.2 96.7 920.9 48.3 1004.6 96.6 1004.7 193.4 920.9 241.7 837.2 193.3 0 0 27.0 1.9 0.7 1.86 1 2 6 1 1206010 -1 False 3 3.6000000000000005 3 8.94802394844151
12 FM 837.2 -0.0 3 6 753.5 48.3 753.5 -48.3 837.2 -96.7 920.9 -48.3 920.9 48.3 837.2 96.7 753.5 48.3 0 0 43.86 2.5 0.97 2.24 1 3 5 0 1205000 -1 False 3 3.6000000000000005 3 -0.0
12 FO 1255.8 435.0 3 6 1172.1 483.3 1172.1 386.7 1255.8 338.3 1339.5 386.7 1339.6 483.4 1255.8 531.7 1172.1 483.3 0 0 3.44 0.71 0.2 1.1 1 2 9 3 1209030 -1 False 3 3.6000000000000005 3 19.105713996816164
12 FM 1172.1 290.0 3 6 1088.4 338.3 1088.4 241.7 1172.1 193.4 1255.8 241.7 1255.8 338.3 1172.1 386.7 1088.4 338.3 0 0 5.94 0.96 0.25 1.25 1 2 8 2 1208020 -1 False 3 3.6000000000000005 3 13.896986363842663
12 FM 1088.4 145.0 3 6 1004.7 193.4 1004.6 96.6 1088.4 48.3 1172.1 96.7 1172.1 193.4 1088.4 241.7 1004.7 193.4 0 0 11.67 1.25 0.38 1.44 1 2 7 1 1207010 -1 False 3 3.6000000000000005 3 7.5884365557171005
12 FM 1004.6 -0.0 3 6 920.9 48.3 920.9 -48.3 1004.7 -96.7 1088.3 -48.3 1088.4 48.3 1004.6 96.6 920.9 48.3 0 0 17.58 1.57 0.51 1.64 1 2 6 0 1206000 -1 False 3 3.6000000000000005 3 -0.0
12 FOe 1339.5 290.0 3 6 1255.8 338.3 1255.8 241.7 1339.5 193.3 1423.2 241.7 1423.2 338.3 1339.5 386.7 1255.8 338.3 0 0 2.79 0.64 0.19 1.05 1 2 9 2 1209020 -1 False 3 3.6000000000000005 3 12.215929747083635
12 FO 1255.8 145.0 3 6 1172.1 193.4 1172.1 96.7 1255.8 48.4 1339.5 96.7 1339.5 193.3 1255.8 241.7 1172.1 193.4 0 0 4.79 0.84 0.23 1.18 1 2 8 1 1208010 -1 False 3 3.6000000000000005 3 6.5864471615834
12 FM 1172.1 -0.0 3 6 1088.4 48.3 1088.3 -48.3 1172.1 -96.7 1255.8 -48.4 1255.8 48.4 1172.1 96.7 1088.4 48.3 0 0 8.75 1.04 0.32 1.31 1 2 7 0 1207000 -1 False 3 3.6000000000000005 3 -0.0
12 FO 1339.5 -0.0 3 6 1255.8 48.4 1255.8 -48.4 1339.5 -96.7 1423.2 -48.3 1423.3 48.4 1339.5 96.7 1255.8 48.4 0 0 3.47 0.69 0.2 1.08 1 2 8 0 1208000 -1 False 3 3.6000000000000005 3 -0.0
12 dIe 251.2 145.0 6 5 251.2 241.7 226.6 227.5 310.3 82.5 334.9 96.7 334.9 193.3 251.2 241.7 -99.0 -99.0 0 0 115.34 9.47 2.4 5.42 3 6 2 1 1202010 -1 False 3 3.6000000000000005 6 29.994801432322543
12 gIe 334.9 -0.0 6 6 334.9 96.7 310.3 82.5 310.3 -82.5 334.9 -96.7 418.6 -48.3 418.6 48.3 334.9 96.7 0 0 210.59 16.46 3.93 7.33 4 8 2 0 1202000 -1 False 6 7.200000000000001 6 -0.0
12 bOe 837.2 1160.1 4 5 920.9 1111.7 837.2 1256.8 753.4 1208.4 753.5 1111.7 837.2 1063.4 920.9 1111.7 -99.0 -99.0 0 0 1.77 0.47 0.16 0.94 1 2 9 8 1209080 -1 False 3 3.6000000000000005 4 54.18345052907115
12 aOe 1088.4 1015.1 4 4 1172.1 966.7 1004.6 1063.4 1004.6 966.7 1088.4 918.3 1172.1 966.7 -99.0 -99.0 -99.0 -99.0 0 0 0.93 0.26 0.14 0.8 1 1 10 7 1210070 -1 False 3 3.6000000000000005 4 43.00423962130067
