plane itype x0 y0 irot nvertices vx_0 vy_0 vx_1 vy_1 vx_2 vy_2 vx_3 vy_3 vx_4 vy_4 vx_5 vy_5 vx_6 vy_6 icassette_0 icassette_1 rate_d rate_t aa bb links_d links_t u v hash MB isEngine nROCs power mrot phi
12 FM 1088.40000 145.00000 3 6 1004.70000 193.40000 1004.60000 96.60000 1088.40000 48.30000 1172.10000 96.70000 1172.10000 193.40000 1088.40000 241.70000 1004.70000 193.40000 0 0 11.67000 1.25000 0.38000 1.44000 1 2 7 1 1207010 3 True 3 3.60000 3 7.58844
12 FM 1004.60000 -0.00000 3 6 920.90000 48.30000 920.90000 -48.30000 1004.70000 -96.70000 1088.30000 -48.30000 1088.40000 48.30000 1004.60000 96.60000 920.90000 48.30000 0 0 17.58000 1.57000 0.51000 1.64000 1 2 6 0 1206000 1 True 3 3.60000 3 -0.00000
12 FOe 1339.50000 290.00000 3 6 1255.80000 338.30000 1255.80000 241.70000 1339.50000 193.30000 1423.20000 241.70000 1423.20000 338.30000 1339.50000 386.70000 1255.80000 338.30000 0 0 2.79000 0.64000 0.19000 1.05000 1 2 9 2 1209020 5 False 3 3.60000 3 12.21593
12 FO 1255.80000 145.00000 3 6 1172.10000 193.40000 1172.10000 96.70000 1255.80000 48.40000 1339.50000 96.70000 1339.50000 193.30000 1255.80000 241.70000 1172.10000 193.40000 0 0 4.79000 0.84000 0.23000 1.18000 1 2 8 1 1208010 3 False 3 3.60000 3 6.58645
12 FM 1172.10000 -0.00000 3 6 1088.40000 48.30000 1088.30000 -48.30000 1172.10000 -96.70000 1255.80000 -48.40000 1255.80000 48.40000 1172.10000 96.70000 1088.40000 48.30000 0 0 8.75000 1.04000 0.32000 1.31000 1 2 7 0 1207000 1 False 3 3.60000 3 -0.00000
12 FO 1339.50000 -0.00000 3 6 1255.80000 48.40000 1255.80000 -48.40000 1339.50000 -96.70000 1423.20000 -48.30000 1423.30000 48.40000 1339.50000 96.70000 1255.80000 48.40000 0 0 3.47000 0.69000 0.20000 1.08000 1 2 8 0 1208000 1 False 3 3.60000 3 -0.00000
12 dIe 251.20000 145.00000 6 5 251.20000 241.70000 226.60000 227.50000 310.30000 82.50000 334.90000 96.70000 334.90000 193.30000 251.20000 241.70000 -99.00000 -99.00000 0 0 115.34000 9.47000 2.40000 5.42000 3 6 2 1 1202010 11 False 3 3.60000 6 29.99480
12 gIe 334.90000 -0.00000 6 6 334.90000 96.70000 310.30000 82.50000 310.30000 -82.50000 334.90000 -96.70000 418.60000 -48.30000 418.60000 48.30000 334.90000 96.70000 0 0 210.59000 16.46000 3.93000 7.33000 4 8 2 0 1202000 0 False 6 7.20000 6 -0.00000
12 bOe 837.20000 1160.10000 4 5 920.90000 1111.70000 837.20000 1256.80000 753.40000 1208.40000 753.50000 1111.70000 837.20000 1063.40000 920.90000 1111.70000 -99.00000 -99.00000 0 0 1.77000 0.47000 0.16000 0.94000 1 2 9 8 1209080 10 False 3 3.60000 4 54.18345
12 aOe 1088.40000 1015.10000 4 4 1172.10000 966.70000 1004.60000 1063.40000 1004.60000 966.70000 1088.40000 918.30000 1172.10000 966.70000 -99.00000 -99.00000 -99.00000 -99.00000 0 0 0.93000 0.26000 0.14000 0.80000 1 1 10 7 1210070 8 False 3 3.60000 4 43.00424
12 bOe 1172.10000 870.00000 4 5 1255.80000 821.70000 1172.10000 966.70000 1088.40000 918.30000 1088.40000 821.70000 1172.10000 773.40000 1255.80000 821.70000 -99.00000 -99.00000 0 0 1.70000 0.44000 0.16000 0.92000 1 2 10 6 1210060 7 False 3 3.60000 4 36.58493
12 dOe 1255.80000 725.00000 3 5 1255.80000 628.40000 1297.70000 652.50000 1213.90000 797.50000 1172.10000 773.40000 1172.10000 676.70000 1255.80000 628.40000 -99.00000 -99.00000 0 0 1.03000 0.29000 0.14000 0.82000 1 1 10 5 1210050 7 False 2 2.40000 3 29.99875
12 bOe 1339.50000 580.00000 4 5 1423.20000 531.70000 1339.50000 676.70000 1255.80000 628.40000 1255.80000 531.70000 1339.60000 483.40000 1423.20000 531.70000 -99.00000 -99.00000 0 0 1.59000 0.44000 0.16000 0.92000 1 2 10 4 1210040 7 False 3 3.60000 4 23.41249
12 aOe 1423.20000 435.00000 3 4 1423.20000 338.30000 1423.20000 531.70000 1339.60000 483.40000 1339.50000 386.70000 1423.20000 338.30000 -99.00000 -99.00000 -99.00000 -99.00000 0 0 0.75000 0.26000 0.14000 0.80000 1 1 10 3 1210030 6 False 3 3.60000 3 16.99573
12 bOe 1423.20000 145.00000 4 5 1506.90000 96.70000 1423.20000 241.70000 1339.50000 193.30000 1339.50000 96.70000 1423.30000 48.40000 1506.90000 96.70000 -99.00000 -99.00000 0 0 2.13000 0.47000 0.17000 0.94000 1 2 9 1 1209010 3 False 3 3.60000 4 5.81740
12 aOe 1507.00000 -0.00000 3 4 1507.00000 -96.60000 1506.90000 96.70000 1423.30000 48.40000 1423.20000 -48.30000 1507.00000 -96.60000 -99.00000 -99.00000 -99.00000 -99.00000 0 0 0.98000 0.24000 0.14000 0.80000 1 1 9 0 1209000 1 False 3 3.60000 3 -0.00000
13 FI 502.30000 0.00000 0 6 502.30000 -96.70000 586.00000 -48.30000 586.00000 48.30000 502.30000 96.70000 418.60000 48.30000 418.60000 -48.30000 502.30000 -96.70000 0 0 179.38000 6.89000 3.43000 4.48000 4 5 3 0 1303000 0 False 6 7.20000 0 0.00000
13 FI 669.80000 0.00000 0 6 669.80000 -96.70000 753.50000 -48.30000 753.50000 48.30000 669.80000 96.70000 586.00000 48.30000 586.00000 -48.30000 669.80000 -96.70000 0 0 90.57000 3.26000 2.00000 2.73000 3 3 4 0 1304000 0 True 6 7.20000 0 0.00000
13 FM 837.20000 0.00000 0 6 837.20000 -96.70000 920.90000 -48.30000 920.90000 48.30000 837.20000 96.70000 753.50000 48.30000 753.50000 -48.30000 837.20000 -96.70000 0 0 44.84000 1.84000 0.98000 1.82000 1 2 5 0 1305000 1 False 3 3.60000 0 0.00000
13 FM 1004.60000 0.00000 0 6 1004.60000 -96.70000 1088.40000 -48.30000 1088.40000 48.30000 1004.60000 96.70000 920.90000 48.30000 920.90000 -48.30000 1004.60000 -96.70000 0 0 17.74000 1.17000 0.51000 1.39000 1 2 6 0 1306000 1 True 3 3.60000 0 0.00000
13 FM 1172.10000 0.00000 0 6 1172.10000 -96.70000 1255.80000 -48.30000 1255.80000 48.30000 1172.10000 96.70000 1088.40000 48.30000 1088.40000 -48.30000 1172.10000 -96.70000 0 0 8.31000 0.78000 0.31000 1.14000 1 2 7 0 1307000 1 False 3 3.60000 0 0.00000
13 FO 1339.50000 0.00000 0 6 1339.50000 -96.70000 1423.20000 -48.30000 1423.20000 48.30000 1339.50000 96.70000 1255.80000 48.30000 1255.80000 -48.30000 1339.50000 -96.70000 0 0 3.49000 0.52000 0.20000 0.97000 1 2 8 0 1308000 1 False 3 3.60000 0 0.00000
13 FI 418.60000 145.00000 0 6 418.60000 48.30000 502.30000 96.70000 502.30000 193.30000 418.60000 241.70000 334.90000 193.30000 334.90000 96.70000 418.60000 48.30000 0 0 216.56000 9.49000 4.03000 5.43000 5 6 3 1 1303010 3 False 6 7.20000 0 19.10571
13 FI 586.00000 145.00000 0 6 586.00000 48.30000 669.80000 96.70000 669.80000 193.30000 586.00000 241.70000 502.30000 193.30000 502.30000 96.70000 586.00000 48.30000 0 0 122.36000 4.27000 2.51000 3.37000 3 4 4 1 1304010 3 False 6 7.20000 0 13.89813
13 FI 753.50000 145.00000 0 6 753.50000 48.30000 837.20000 96.70000 837.20000 193.30000 753.50000 241.70000 669.80000 193.30000 669.80000 96.70000 753.50000 48.30000 0 0 132.54000 2.30000 2.68000 2.11000 3 3 5 1 1305010 3 True 6 7.20000 0 10.89258
13 FM 920.90000 145.00000 0 6 920.90000 48.30000 1004.60000 96.70000 1004.60000 193.30000 920.90000 241.70000 837.20000 193.30000 837.20000 96.70000 920.90000 48.30000 0 0 27.76000 1.41000 0.71000 1.54000 1 2 6 1 1306010 2 False 3 3.60000 0 8.94802
13 FM 1088.40000 145.00000 0 6 1088.40000 48.30000 1172.10000 96.70000 1172.10000 193.30000 1088.40000 241.70000 1004.60000 193.30000 1004.60000 96.70000 1088.40000 48.30000 0 0 11.04000 0.93000 0.37000 1.24000 1 2 7 1 1307010 2 True 3 3.60000 0 7.58844
13 FO 1255.80000 145.00000 0 6 1255.80000 48.30000 1339.50000 96.70000 1339.50000 193.30000 1255.80000 241.70000 1172.10000 193.30000 1172.10000 96.70000 1255.80000 48.30000 0 0 4.94000 0.63000 0.23000 1.04000 1 2 8 1 1308010 2 False 3 3.60000 0 6.58645
13 FOe 1423.20000 145.00000 0 6 1423.20000 48.30000 1507.00000 96.70000 1507.00000 193.30000 1423.20000 241.70000 1339.50000 193.30000 1339.50000 96.70000 1423.20000 48.30000 0 0 2.35000 0.40000 0.18000 0.90000 1 2 9 1 1309010 2 False 3 3.60000 0 5.81740
13 FI 334.90000 290.00000 1 6 334.90000 193.30000 418.60000 241.70000 418.60000 338.40000 334.90000 386.70000 251.20000 338.40000 251.20000 241.70000 334.90000 193.30000 0 0 216.56000 9.49000 4.03000 5.43000 5 6 3 2 1303020 11 False 6 7.20000 1 40.89028
13 FI 502.30000 290.00000 1 6 502.30000 193.30000 586.00000 241.70000 586.00000 338.40000 502.30000 386.70000 418.60000 338.40000 418.60000 241.70000 502.30000 193.30000 0 0 135.08000 4.74000 2.71000 3.67000 3 4 4 2 1304020 5 False 6 7.20000 1 29.99974
13 FI 669.80000 290.00000 0 6 669.80000 193.30000 753.50000 241.70000 753.50000 338.40000 669.80000 386.70000 586.00000 338.40000 586.00000 241.70000 669.80000 193.30000 0 0 69.26000 2.61000 1.66000 2.31000 2 3 5 2 1305020 5 False 6 7.20000 0 23.41093
13 FM 837.20000 290.00000 0 6 837.20000 193.30000 920.90000 241.70000 920.90000 338.40000 837.20000 386.70000 753.50000 338.40000 753.50000 241.70000 837.20000 193.30000 0 0 35.19000 1.60000 0.83000 1.66000 1 2 6 2 1306020 4 False 3 3.60000 0 19.10571
13 FM 1004.60000 290.00000 0 6 1004.60000 193.30000 1088.40000 241.70000 1088.40000 338.40000 1004.60000 386.70000 920.90000 338.40000 920.90000 241.70000 1004.60000 193.30000 0 0 14.25000 1.06000 0.44000 1.32000 1 2 7 2 1307020 4 True 3 3.60000 0 16.10195
13 FM 1172.10000 290.00000 0 6 1172.10000 193.30000 1255.80000 241.70000 1255.80000 338.40000 1172.10000 386.70000 1088.40000 338.40000 1088.40000 241.70000 1172.10000 193.30000 0 0 6.49000 0.72000 0.26000 1.10000 1 2 8 2 1308020 4 False 3 3.60000 0 13.89699
13 FO 1339.50000 290.00000 0 6 1339.50000 193.30000 1423.20000 241.70000 1423.20000 338.40000 1339.50000 386.70000 1255.80000 338.40000 1255.80000 241.70000 1339.50000 193.30000 0 0 2.63000 0.47000 0.18000 0.94000 1 2 9 2 1309020 4 False 3 3.60000 0 12.21593
13 FI 418.60000 435.00000 1 6 418.60000 338.40000 502.30000 386.70000 502.30000 483.40000 418.60000 531.70000 334.90000 483.40000 334.90000 386.70000 418.60000 338.40000 0 0 124.01000 4.27000 2.54000 3.37000 3 4 4 3 1304030 11 False 6 7.20000 1 46.10067
13 FI 586.00000 435.00000 1 6 586.00000 338.40000 669.80000 386.70000 669.80000 483.40000 586.00000 531.70000 502.30000 483.40000 502.30000 386.70000 586.00000 338.40000 0 0 69.88000 2.61000 1.67000 2.31000 2 3 5 3 1305030 5 True 6 7.20000 1 36.58727
13 FM 753.50000 435.00000 1 6 753.50000 338.40000 837.20000 386.70000 837.20000 483.40000 753.50000 531.70000 669.80000 483.40000 669.80000 386.70000 753.50000 338.40000 0 0 37.49000 1.67000 0.87000 1.71000 1 2 6 3 1306030 8 False 3 3.60000 1 29.99809
13 FM 920.90000 435.00000 0 6 920.90000 338.40000 1004.60000 386.70000 1004.60000 483.40000 920.90000 531.70000 837.20000 483.40000 837.20000 386.70000 920.90000 338.40000 0 0 17.08000 1.13000 0.51000 1.36000 1 2 7 3 1307030 6 False 3 3.60000 0 25.28436
13 FM 1088.40000 435.00000 0 6 1088.40000 338.40000 1172.10000 386.70000 1172.10000 483.40000 1088.40000 531.70000 1004.60000 483.40000 1004.60000 386.70000 1088.40000 338.40000 0 0 8.35000 0.78000 0.31000 1.14000 1 2 8 3 1308030 6 True 3 3.60000 0 21.78507
13 FO 1255.80000 435.00000 0 6 1255.80000 338.40000 1339.50000 386.70000 1339.50000 483.40000 1255.80000 531.70000 1172.10000 483.40000 1172.10000 386.70000 1255.80000 338.40000 0 0 3.39000 0.53000 0.20000 0.98000 1 2 9 3 1309030 6 False 3 3.60000 0 19.10571
13 FI 502.30000 580.00000 1 6 502.30000 483.40000 586.00000 531.70000 586.00000 628.40000 502.30000 676.70000 418.60000 628.40000 418.60000 531.70000 502.30000 483.40000 0 0 130.89000 2.30000 2.65000 2.11000 3 3 5 4 1305040 11 True 6 7.20000 1 49.10631
13 FM 669.80000 580.00000 1 6 669.80000 483.40000 753.50000 531.70000 753.50000 628.40000 669.80000 676.70000 586.00000 628.40000 586.00000 531.70000 669.80000 483.40000 0 0 34.10000 1.60000 0.82000 1.66000 1 2 6 4 1306040 9 False 3 3.60000 1 40.89028
13 FM 837.20000 580.00000 1 6 837.20000 483.40000 920.90000 531.70000 920.90000 628.40000 837.20000 676.70000 753.50000 628.40000 753.50000 531.70000 837.20000 483.40000 0 0 17.10000 1.13000 0.51000 1.36000 1 2 7 4 1307040 8 True 3 3.60000 1 34.71365
13 FM 1004.60000 580.00000 0 6 1004.60000 483.40000 1088.40000 531.70000 1088.40000 628.40000 1004.60000 676.70000 920.90000 628.40000 920.90000 531.70000 1004.60000 483.40000 0 0 8.94000 0.80000 0.32000 1.16000 1 2 8 4 1308040 7 True 3 3.60000 0 29.99974
13 FO 1172.10000 580.00000 0 6 1172.10000 483.40000 1255.80000 531.70000 1255.80000 628.40000 1172.10000 676.70000 1088.40000 628.40000 1088.40000 531.70000 1172.10000 483.40000 0 0 3.89000 0.56000 0.21000 1.00000 1 2 9 4 1309040 7 False 3 3.60000 0 26.32797
13 FOe 1339.50000 580.00000 0 6 1339.50000 483.40000 1423.20000 531.70000 1423.20000 628.40000 1339.50000 676.70000 1255.80000 628.40000 1255.80000 531.70000 1339.50000 483.40000 0 0 1.88000 0.37000 0.17000 0.87000 1 2 10 4 1310040 7 False 3 3.60000 0 23.41249
13 FM 586.00000 725.00000 1 6 586.00000 628.40000 669.80000 676.70000 669.80000 773.40000 586.00000 821.70000 502.30000 773.40000 502.30000 676.70000 586.00000 628.40000 0 0 26.88000 1.41000 0.69000 1.54000 1 2 6 5 1306050 10 False 3 3.60000 1 51.05223
13 FM 753.50000 725.00000 1 6 753.50000 628.40000 837.20000 676.70000 837.20000 773.40000 753.50000 821.70000 669.80000 773.40000 669.80000 676.70000 753.50000 628.40000 0 0 14.32000 1.06000 0.44000 1.32000 1 2 7 5 1307050 9 True 3 3.60000 1 43.89569
13 FM 920.90000 725.00000 1 6 920.90000 628.40000 1004.60000 676.70000 1004.60000 773.40000 920.90000 821.70000 837.20000 773.40000 837.20000 676.70000 920.90000 628.40000 0 0 8.25000 0.78000 0.31000 1.14000 1 2 8 5 1308050 8 False 3 3.60000 1 38.21241
13 FO 1088.40000 725.00000 1 6 1088.40000 628.40000 1172.10000 676.70000 1172.10000 773.40000 1088.40000 821.70000 1004.60000 773.40000 1004.60000 676.70000 1088.40000 628.40000 0 0 4.26000 0.56000 0.22000 1.00000 1 2 9 5 1309050 7 False 3 3.60000 1 33.66820
13 bOe 1255.80000 725.00000 1 5 1339.50000 676.70000 1255.80000 821.70000 1172.10000 773.40000 1172.10000 676.70000 1255.80000 628.40000 1339.50000 676.70000 -99.00000 -99.00000 0 0 1.90000 0.33000 0.17000 0.85000 1 2 10 5 1310050 7 False 3 3.60000 1 29.99875
13 FM 669.80000 870.00000 1 6 669.80000 773.40000 753.50000 821.70000 753.50000 918.40000 669.80000 966.70000 586.00000 918.40000 586.00000 821.70000 669.80000 773.40000 0 0 10.99000 0.93000 0.37000 1.24000 1 2 7 6 1307060 10 True 3 3.60000 1 52.40786
13 FM 837.20000 870.00000 1 6 837.20000 773.40000 920.90000 821.70000 920.90000 918.40000 837.20000 966.70000 753.50000 918.40000 753.50000 821.70000 837.20000 773.40000 0 0 6.93000 0.72000 0.27000 1.10000 1 2 8 6 1308060 9 False 3 3.60000 1 46.10067
13 FO 1004.60000 870.00000 1 6 1004.60000 773.40000 1088.40000 821.70000 1088.40000 918.40000 1004.60000 966.70000 920.90000 918.40000 920.90000 821.70000 1004.60000 773.40000 0 0 3.62000 0.53000 0.21000 0.98000 1 2 9 6 1309060 8 False 3 3.60000 1 40.89310
13 FOe 1172.10000 870.00000 1 6 1172.10000 773.40000 1255.80000 821.70000 1255.80000 918.40000 1172.10000 966.70000 1088.40000 918.40000 1088.40000 821.70000 1172.10000 773.40000 0 0 2.03000 0.37000 0.17000 0.87000 1 2 10 6 1310060 7 False 3 3.60000 1 36.58493
13 FO 753.50000 1015.10000 1 6 753.50000 918.40000 837.20000 966.70000 837.20000 1063.40000 753.50000 1111.70000 669.80000 1063.40000 669.80000 966.70000 753.50000 918.40000 0 0 4.96000 0.63000 0.23000 1.04000 1 2 8 7 1308070 10 False 3 3.60000 1 53.41382
13 FO 920.90000 1015.10000 1 6 920.90000 918.40000 1004.60000 966.70000 1004.60000 1063.40000 920.90000 1111.70000 837.20000 1063.40000 837.20000 966.70000 920.90000 918.40000 0 0 2.99000 0.47000 0.19000 0.94000 1 2 9 7 1309070 9 False 3 3.60000 1 47.78565
13 FOe 837.20000 1160.10000 1 6 837.20000 1063.40000 920.90000 1111.70000 920.90000 1208.40000 837.20000 1256.70000 753.50000 1208.40000 753.50000 1111.70000 837.20000 1063.40000 0 0 2.02000 0.40000 0.17000 0.90000 1 2 9 8 1309080 10 False 3 3.60000 1 54.18345
13 gIe 334.90000 0.00000 3 6 334.90000 96.70000 310.30000 82.50000 310.30000 -82.50000 334.90000 -96.70000 418.60000 -48.30000 418.60000 48.30000 334.90000 96.70000 0 0 213.93000 11.56000 3.98000 6.12000 5 7 2 0 1302000 0 False 6 7.20000 3 0.00000
13 dIe 251.20000 145.00000 3 5 251.20000 241.70000 226.60000 227.50000 310.30000 82.50000 334.90000 96.70000 334.90000 193.30000 251.20000 241.70000 -99.00000 -99.00000 0 0 117.60000 6.64000 2.44000 4.48000 3 5 2 1 1302010 11 False 3 3.60000 3 29.99480
13 aOe 1507.00000 0.00000 0 4 1507.00000 -96.70000 1507.00000 96.70000 1423.20000 48.30000 1423.20000 -48.30000 1507.00000 -96.70000 -99.00000 -99.00000 -99.00000 -99.00000 0 0 0.84000 0.18000 0.14000 0.76000 1 1 9 0 1309000 1 False 3 3.60000 0 0.00000
13 aOe 1507.00000 290.00000 0 4 1507.00000 193.30000 1507.00000 386.70000 1423.20000 338.40000 1423.20000 241.70000 1507.00000 193.30000 -99.00000 -99.00000 -99.00000 -99.00000 0 0 0.71000 0.16000 0.14000 0.75000 1 1 10 2 1310020 4 False 3 3.60000 0 10.89258
13 bOe 1423.20000 435.00000 1 5 1507.00000 386.70000 1423.20000 531.70000 1339.50000 483.40000 1339.50000 386.70000 1423.20000 338.40000 1507.00000 386.70000 -99.00000 -99.00000 0 0 1.35000 0.30000 0.15000 0.83000 1 2 10 3 1310030 6 False 3 3.60000 1 16.99573
13 bOe 1088.40000 1015.10000 1 5 1172.10000 966.70000 1088.40000 1111.70000 1004.60000 1063.40000 1004.60000 966.70000 1088.40000 918.40000 1172.10000 966.70000 -99.00000 -99.00000 0 0 1.39000 0.30000 0.15000 0.83000 1 2 10 7 1310070 8 False 3 3.60000 1 43.00424
13 aOe 1004.60000 1160.10000 1 4 1088.40000 1111.70000 920.90000 1208.40000 920.90000 1111.70000 1004.60000 1063.40000 1088.40000 1111.70000 -99.00000 -99.00000 -99.00000 -99.00000 0 0 0.72000 0.16000 0.14000 0.75000 1 1 10 8 1310080 9 False 3 3.60000 1 49.10875
14 FO 753.50000 1015.10000 4 6 669.70000 1063.40000 669.80000 966.70000 753.50000 918.40000 837.20000 966.70000 837.20000 1063.40000 753.50000 1111.70000 669.70000 1063.40000 0 0 3.79000 0.63000 0.21000 1.04000 1 2 8 7 1408070 10 False 3 3.60000 4 53.41382
14 FM 669.80000 870.00000 4 6 586.00000 918.40000 586.00000 821.70000 669.70000 773.40000 753.50000 821.70000 753.50000 918.40000 669.80000 966.70000 586.00000 918.40000 0 0 9.72000 0.93000 0.34000 1.24000 1 2 7 6 1407060 10 True 3 3.60000 4 52.40786
14 FM 586.00000 725.00000 4 6 502.30000 773.40000 502.30000 676.70000 586.00000 628.40000 669.80000 676.70000 669.70000 773.40000 586.00000 821.70000 502.30000 773.40000 0 0 24.91000 1.41000 0.66000 1.54000 1 2 6 5 1406050 10 False 3 3.60000 4 51.05223
14 FI 502.30000 580.00000 4 6 418.60000 628.40000 418.60000 531.70000 502.30000 483.40000 586.10000 531.70000 586.00000 628.40000 502.30000 676.70000 418.60000 628.40000 0 0 122.21000 2.30000 2.51000 2.11000 3 3 5 4 1405040 11 True 6 7.20000 4 49.10631
14 FI 418.60000 435.00000 4 6 334.80000 483.30000 334.90000 386.70000 418.60000 338.40000 502.30000 386.60000 502.30000 483.40000 418.60000 531.70000 334.80000 483.30000 0 0 114.00000 4.27000 2.38000 3.37000 3 4 4 3 1404030 11 False 6 7.20000 4 46.10067
14 FI 334.90000 290.00000 4 6 251.10000 338.40000 251.20000 241.70000 334.90000 193.40000 418.60000 241.70000 418.60000 338.40000 334.90000 386.70000 251.10000 338.40000 0 0 201.16000 9.49000 3.78000 5.43000 4 6 3 2 1403020 11 False 6 7.20000 4 40.89028
14 FO 920.90000 1015.10000 4 6 837.20000 1063.40000 837.20000 966.70000 921.00000 918.40000 1004.60000 966.70000 1004.70000 1063.30000 920.90000 1111.70000 837.20000 1063.40000 0 0 2.39000 0.47000 0.18000 0.94000 1 2 9 7 1409070 9 False 3 3.60000 4 47.78565
14 FM 837.20000 870.00000 4 6 753.50000 918.40000 753.50000 821.70000 837.30000 773.40000 920.90000 821.70000 921.00000 918.40000 837.20000 966.70000 753.50000 918.40000 0 0 5.63000 0.72000 0.24000 1.10000 1 2 8 6 1408060 9 False 3 3.60000 4 46.10067
14 FM 753.50000 725.00000 4 6 669.70000 773.40000 669.80000 676.70000 753.50000 628.30000 837.20000 676.70000 837.30000 773.40000 753.50000 821.70000 669.70000 773.40000 0 0 12.48000 1.06000 0.40000 1.32000 1 2 7 5 1407050 9 True 3 3.60000 4 43.89569
14 FM 669.80000 580.00000 4 6 586.00000 628.40000 586.10000 531.70000 669.80000 483.40000 753.50000 531.70000 753.50000 628.30000 669.80000 676.70000 586.00000 628.40000 0 0 31.70000 1.60000 0.78000 1.66000 1 2 6 4 1406040 9 False 3 3.60000 4 40.89028
14 FI 586.00000 435.00000 4 6 502.30000 483.40000 502.30000 386.60000 586.10000 338.30000 669.80000 386.70000 669.80000 483.40000 586.10000 531.70000 502.30000 483.40000 0 0 63.55000 2.61000 1.57000 2.31000 2 3 5 3 1405030 4 True 6 7.20000 4 36.58727
14 FI 502.30000 290.00000 4 6 418.60000 338.40000 418.60000 241.70000 502.40000 193.30000 586.00000 241.70000 586.10000 338.30000 502.30000 386.60000 418.60000 338.40000 0 0 123.39000 4.74000 2.53000 3.67000 3 4 4 2 1404020 4 False 6 7.20000 4 29.99974
14 FI 418.60000 145.00000 3 6 334.90000 193.40000 334.90000 96.70000 418.70000 48.30000 502.30000 96.70000 502.40000 193.30000 418.60000 241.70000 334.90000 193.40000 0 0 199.50000 9.49000 3.76000 5.43000 4 6 3 1 1403010 2 False 6 7.20000 3 19.10571
14 FO 1004.60000 870.00000 4 6 921.00000 918.40000 920.90000 821.70000 1004.70000 773.40000 1088.40000 821.70000 1088.40000 918.30000 1004.60000 966.70000 921.00000 918.40000 0 0 2.76000 0.53000 0.19000 0.98000 1 2 9 6 1409060 8 False 3 3.60000 4 40.89310
14 FM 920.90000 725.00000 4 6 837.30000 773.40000 837.20000 676.70000 920.90000 628.30000 1004.70000 676.70000 1004.70000 773.40000 920.90000 821.70000 837.30000 773.40000 0 0 7.00000 0.78000 0.28000 1.14000 1 2 8 5 1408050 8 False 3 3.60000 4 38.21241
14 FM 837.20000 580.00000 4 6 753.50000 628.30000 753.50000 531.70000 837.20000 483.30000 920.90000 531.70000 920.90000 628.30000 837.20000 676.70000 753.50000 628.30000 0 0 14.93000 1.13000 0.45000 1.36000 1 2 7 4 1407040 8 True 3 3.60000 4 34.71365
14 FM 753.50000 435.00000 4 6 669.80000 483.40000 669.80000 386.70000 753.50000 338.40000 837.20000 386.70000 837.20000 483.30000 753.50000 531.70000 669.80000 483.40000 0 0 34.37000 1.67000 0.82000 1.71000 1 2 6 3 1406030 8 False 3 3.60000 4 29.99809
14 FI 669.80000 290.00000 3 6 586.10000 338.30000 586.00000 241.70000 669.80000 193.30000 753.50000 241.60000 753.50000 338.40000 669.80000 386.70000 586.10000 338.30000 0 0 62.64000 2.61000 1.56000 2.31000 2 3 5 2 1405020 4 False 6 7.20000 3 23.41093
14 FI 586.00000 145.00000 3 6 502.40000 193.30000 502.30000 96.70000 586.10000 48.30000 669.80000 96.70000 669.80000 193.30000 586.00000 241.70000 502.40000 193.30000 0 0 113.98000 4.27000 2.38000 3.37000 3 4 4 1 1404010 2 False 6 7.20000 3 13.89813
14 FI 502.30000 0.00000 3 6 418.70000 48.30000 418.60000 -48.40000 502.30000 -96.70000 586.10000 -48.30000 586.10000 48.30000 502.30000 96.70000 418.70000 48.30000 0 0 165.97000 6.89000 3.22000 4.48000 4 5 3 0 1403000 0 False 6 7.20000 3 0.00000
14 FO 1088.40000 725.00000 4 6 1004.70000 773.40000 1004.70000 676.70000 1088.40000 628.40000 1172.10000 676.70000 1172.10000 773.40000 1088.40000 821.70000 1004.70000 773.40000 0 0 3.42000 0.56000 0.20000 1.00000 1 2 9 5 1409050 7 False 3 3.60000 4 33.66820
14 FM 1004.60000 580.00000 4 6 920.90000 628.30000 920.90000 531.70000 1004.70000 483.30000 1088.30000 531.70000 1088.40000 628.40000 1004.70000 676.70000 920.90000 628.30000 0 0 7.43000 0.80000 0.29000 1.16000 1 2 8 4 1408040 7 True 3 3.60000 4 29.99974
14 FM 920.90000 435.00000 4 6 837.20000 483.30000 837.20000 386.70000 921.00000 338.40000 1004.60000 386.70000 1004.70000 483.30000 920.90000 531.70000 837.20000 483.30000 0 0 14.99000 1.13000 0.46000 1.36000 1 2 7 3 1407030 7 False 3 3.60000 4 25.28436
14 FM 837.20000 290.00000 3 6 753.50000 338.40000 753.50000 241.60000 837.20000 193.30000 920.90000 241.70000 921.00000 338.40000 837.20000 386.70000 753.50000 338.40000 0 0 32.77000 1.60000 0.79000 1.66000 1 2 6 2 1406020 5 False 3 3.60000 3 19.10571
14 FI 753.50000 145.00000 3 6 669.80000 193.30000 669.80000 96.70000 753.50000 48.30000 837.20000 96.70000 837.20000 193.30000 753.50000 241.60000 669.80000 193.30000 0 0 122.95000 2.30000 2.52000 2.11000 3 3 5 1 1405010 2 True 6 7.20000 3 10.89258
14 FI 669.80000 -0.00000 3 6 586.10000 48.30000 586.10000 -48.30000 669.80000 -96.70000 753.50000 -48.30000 753.50000 48.30000 669.80000 96.70000 586.10000 48.30000 0 0 83.86000 3.26000 1.89000 2.73000 2 3 4 0 1404000 0 True 6 7.20000 3 -0.00000
